0.0	0.4575955116298528	-0.09500442581947206
0.001	0.45773805456674355	-0.09500310469592094
0.002	0.4578807415067703	-0.0950017687632412
0.003	0.45802357271627825	-0.09500041798296648
0.004	0.458166548462347	-0.09499905231650609
0.005	0.45830966901273223	-0.09499767172443019
0.006	0.4584529346361873	-0.0949962761700129
0.007	0.4585963456018234	-0.09499486561214816
0.008	0.45873990217975713	-0.09499344001243515
0.009	0.45888360464078953	-0.09499199933162926
0.01	0.45902745325640665	-0.09499054352963701
0.011	0.45917144829911555	-0.09498907256910716
0.012	0.4593155900417861	-0.09498758640824273
0.013	0.4594598787583106	-0.09498608500799137
0.014	0.45960431472328206	-0.09498456832844422
0.015	0.45974889821205817	-0.0949830363295568
0.016	0.45989362950076473	-0.09498148897115316
0.017	0.4600385088663047	-0.09497992621291948
0.018	0.460183536586353	-0.0949783480144068
0.019	0.46032871293936267	-0.0949767543350266
0.02	0.4604740382045695	-0.0949751451340555
0.021	0.4606195126619937	-0.09497352037063078
0.022	0.4607651365924406	-0.09497188000375138
0.023	0.46091091027750847	-0.09497022399227717
0.024	0.46105683399958564	-0.09496855229492646
0.025	0.46120290804186015	-0.09496686487028036
0.026	0.4613491326883162	-0.09496516167677527
0.027	0.4614955082237428	-0.09496344267270736
0.028	0.4616420349337316	-0.0949617078162328
0.029	0.46178871310468567	-0.09495995706536084
0.03	0.4619355430238164	-0.09495819037795789
0.031	0.4620825249791535	-0.0949564077117525
0.032	0.4622296592595408	-0.09495460902431539
0.033	0.4623769461546446	-0.09495279427308743
0.034	0.4625243859549559	-0.09495096341535243
0.035	0.46267197895179274	-0.09494911640825146
0.036	0.462819725437301	-0.09494725320877752
0.037	0.4629676257044641	-0.094945373773778
0.038	0.4631156800470991	-0.09494347805994674
0.039	0.46326388875986513	-0.0949415660238364
0.04	0.4634122521382627	-0.09493963762184071
0.041	0.46356077047863964	-0.09493769281021011
0.042	0.463709444078195	-0.09493573154503776
0.043	0.4638582732349775	-0.09493375378227212
0.044	0.4640072582478958	-0.09493175947770309
0.045	0.4641563994167173	-0.09492974858697088
0.046	0.46430569704206914	-0.09492772106556098
0.047	0.4644551514254498	-0.09492567686880421
0.048	0.46460476286922486	-0.09492361595187535
0.049	0.4647545316766335	-0.09492153826979685
0.05	0.46490445815179077	-0.09491944377743014
0.051	0.4650545425996922	-0.09491733242948401
0.052	0.46520478532621784	-0.0949152041805047
0.053	0.46535518663813386	-0.09491305898488472
0.054	0.4655057468430953	-0.09491089679685456
0.055	0.4656564662496528	-0.09490871757048591
0.056	0.46580734516725325	-0.09490652125968674
0.057	0.46595838390624517	-0.09490430781820958
0.058	0.4661095827778819	-0.09490207719964018
0.059	0.46626094209432306	-0.09489982935740239
0.06	0.4664124621686412	-0.09489756424475923
0.061	0.46656414331482343	-0.09489528181480604
0.062	0.466715985847776	-0.09489298202047397
0.063	0.4668679900833269	-0.09489066481453147
0.064	0.467020156338231	-0.0948883301495772
0.065	0.4671724849301725	-0.0948859779780472
0.066	0.4673249761777671	-0.09488360825220261
0.067	0.46747763040057105	-0.0948812209241421
0.068	0.46763044791907976	-0.09487881594579409
0.069	0.4677834290547314	-0.09487639326891206
0.07	0.46793657412991585	-0.09487395284508562
0.071	0.4680898834679717	-0.09487149462573026
0.072	0.46824335739319617	-0.09486901856208481
0.073	0.46839699623084413	-0.09486652460522293
0.074	0.4685508003071345	-0.09486401270603682
0.075	0.46870476994925514	-0.09486148281525013
0.076	0.46885890548536263	-0.09485893488340393
0.077	0.4690132072445908	-0.09485636886087197
0.078	0.4691676755570509	-0.09485378469784565
0.079	0.4693223107538383	-0.09485118234433818
0.08	0.4694771131670345	-0.09484856175018419
0.081	0.4696320831297128	-0.09484592286504247
0.082	0.4697872209759414	-0.094843265638389
0.083	0.46994252704078465	-0.09484059001951725
0.084	0.4700980016603146	-0.09483789595754107
0.085	0.47025364517160717	-0.09483518340139352
0.086	0.4704094579127493	-0.09483245229981892
0.087	0.47056544022284424	-0.09482970260137993
0.088	0.47072159244201395	-0.09482693425445585
0.089	0.4708779149114041	-0.09482414720723892
0.09	0.4710344079731878	-0.09482134140773169
0.091	0.47119107197056914	-0.09481851680375389
0.092	0.4713479072477902	-0.09481567334293253
0.093	0.4715049141501314	-0.09481281097270787
0.094	0.47166209302391815	-0.09480992964032994
0.095	0.4718194442165249	-0.0948070292928543
0.096	0.47197696807637823	-0.09480410987714787
0.097	0.4721346649529628	-0.09480117133988483
0.098	0.4722925351968257	-0.09479821362754483
0.099	0.4724505791595774	-0.09479523668641078
0.1	0.4726087971939012	-0.09479224046257373
0.101	0.4727671896535532	-0.0947892249019251
0.102	0.4729257568933719	-0.09478618995016333
0.103	0.473084499269276	-0.0947831355527819
0.104	0.47324341713827317	-0.09478006165508175
0.105	0.47340251085846563	-0.09477696820216146
0.106	0.47356178078905	-0.09477385513891572
0.107	0.4737212272903258	-0.09477072241004304
0.108	0.47388085072370006	-0.09476756996003341
0.109	0.4740406514516875	-0.09476439773317641
0.11	0.47420062983792166	-0.09476120567355806
0.111	0.4743607862471533	-0.09475799372505395
0.112	0.4745211210452605	-0.0947547618313399
0.113	0.47468163459924856	-0.09475150993587643
0.114	0.47484232727725684	-0.09474823798192161
0.115	0.4750031994485668	-0.09474494591252043
0.116	0.47516425148359925	-0.09474163367050874
0.117	0.4753254837539266	-0.09473830119851372
0.118	0.47548689663227095	-0.09473494843894495
0.119	0.4756484904925172	-0.09473157533400203
0.12	0.47581026570970925	-0.09472818182566743
0.121	0.4759722226600596	-0.094724767855713
0.122	0.4761343617209556	-0.09472133336569082
0.123	0.4762966832709586	-0.0947178782969339
0.124	0.47645918768981615	-0.094714402590561
0.125	0.4766218753584607	-0.09471090618746623
0.126	0.4767847466590182	-0.09470738902833001
0.127	0.4769478019748131	-0.09470385105360557
0.128	0.4771110416903717	-0.09470029220352441
0.129	0.47727446619142777	-0.0946967124180974
0.13	0.47743807586492876	-0.09469311163710586
0.131	0.47760187109903995	-0.09468948980011312
0.132	0.4777658522831495	-0.09468584684644592
0.133	0.4779300198078751	-0.09468218271521178
0.134	0.4780943740650664	-0.09467849734528187
0.135	0.4782589154478147	-0.09467479067530357
0.136	0.47842364435045254	-0.09467106264368993
0.137	0.47858856116856496	-0.09466731318862226
0.138	0.4787536662989887	-0.09466354224804889
0.139	0.47891896013982305	-0.0946597497596821
0.14	0.47908444309043297	-0.09465593566100164
0.141	0.4792501155514539	-0.09465209988924701
0.142	0.47941597792479956	-0.0946482423814251
0.143	0.479582030613662	-0.0946443630742953
0.144	0.4797482740225252	-0.09464046190438687
0.145	0.4799147085571633	-0.09463653880797838
0.146	0.48008133462465163	-0.0946325937211141
0.147	0.4802481526333676	-0.09462862657959037
0.148	0.4804151629930011	-0.09462463731895919
0.149	0.4805823661145548	-0.09462062587452778
0.15	0.48074976241035483	-0.09461659218135342
0.151	0.48091735229405574	-0.09461253617424986
0.152	0.4810851361806423	-0.09460845778777713
0.153	0.4812531144864388	-0.09460435695624778
0.154	0.4814212876291155	-0.09460023361371799
0.155	0.4815896560276912	-0.0945960876939944
0.156	0.4817582201025437	-0.09459191913063095
0.157	0.48192698027540976	-0.0945877278569199
0.158	0.4820959369693966	-0.09458351380590305
0.159	0.4822650906089855	-0.09457927691035976
0.16	0.48243444162003785	-0.09457501710281241
0.161	0.4826039904298013	-0.09457073431552115
0.162	0.4827737374669149	-0.09456642848048635
0.163	0.4829436831614188	-0.09456209952944113
0.164	0.48311382794475527	-0.09455774739386133
0.165	0.48328417224978026	-0.09455337200494962
0.166	0.48345471651076427	-0.09454897329364474
0.167	0.4836254611634023	-0.0945445511906174
0.168	0.48379640664481993	-0.09454010562626777
0.169	0.4839675533935791	-0.09453563653072852
0.17	0.48413890184968067	-0.09453114383385178
0.171	0.4843104524545792	-0.0945266274652261
0.172	0.48448220565118216	-0.09452208735415653
0.173	0.48465416188385857	-0.09451752342967704
0.174	0.48482632159844635	-0.09451293562054161
0.175	0.4849986852422604	-0.09450832385522545
0.176	0.48517125326409183	-0.09450368806192351
